2021-03-08 09:41:54.155  INFO 31564 --- [main] com.spf.SpringBootDemoApplication        : Starting SpringBootDemoApplication on DESKTOP-58RML1U with PID 31564 (E:\Myproject\Spring-boot-project\demo-portal\target\classes started by cui66 in E:\Myproject\Spring-boot-project)
2021-03-08 09:43:36.580  INFO 31564 --- [http-nio-8805-exec-368] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.582  INFO 31564 --- [http-nio-8805-exec-373] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.585  INFO 31564 --- [http-nio-8805-exec-343] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.587  INFO 31564 --- [http-nio-8805-exec-225] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.589  INFO 31564 --- [http-nio-8805-exec-338] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.591  INFO 31564 --- [http-nio-8805-exec-379] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.592  INFO 31564 --- [http-nio-8805-exec-386] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.594  INFO 31564 --- [http-nio-8805-exec-303] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.595  INFO 31564 --- [http-nio-8805-exec-374] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.597  INFO 31564 --- [http-nio-8805-exec-207] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.599  INFO 31564 --- [http-nio-8805-exec-224] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.601  INFO 31564 --- [http-nio-8805-exec-355] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.603  INFO 31564 --- [http-nio-8805-exec-297] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.605  INFO 31564 --- [http-nio-8805-exec-170] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.606  INFO 31564 --- [http-nio-8805-exec-214] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.608  INFO 31564 --- [http-nio-8805-exec-321] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.611  INFO 31564 --- [http-nio-8805-exec-275] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.614  INFO 31564 --- [http-nio-8805-exec-274] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.616  INFO 31564 --- [http-nio-8805-exec-381] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.618  INFO 31564 --- [http-nio-8805-exec-280] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.621  INFO 31564 --- [http-nio-8805-exec-358] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.623  INFO 31564 --- [http-nio-8805-exec-387] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.626  INFO 31564 --- [http-nio-8805-exec-261] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.628  INFO 31564 --- [http-nio-8805-exec-260] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.631  INFO 31564 --- [http-nio-8805-exec-73] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.634  INFO 31564 --- [http-nio-8805-exec-346] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.636  INFO 31564 --- [http-nio-8805-exec-313] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.638  INFO 31564 --- [http-nio-8805-exec-244] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.640  INFO 31564 --- [http-nio-8805-exec-388] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.642  INFO 31564 --- [http-nio-8805-exec-208] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.645  INFO 31564 --- [http-nio-8805-exec-353] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.648  INFO 31564 --- [http-nio-8805-exec-218] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.650  INFO 31564 --- [http-nio-8805-exec-250] com.spf.controller.StudentController     : ---商品已售罄
